userId	movie	rating
287	Curious George (2006)	3
287	Thank You for Smoking (2006)	4
287	Prairie Home Companion, A (2006)	4
287	Da Vinci Code, The (2006)	3
287	X-Men: The Last Stand (2006)	4
287	Break-Up, The (2006)	2
287	Cars (2006)	3
287	Lake House, The (2006)	3
287	Scoop (2006)	2.5
287	Night Listener, The (2006)	2.5
287	Illusionist, The (2006)	3.5
287	Hollywoodland (2006)	3.5
287	Science of Sleep, The (La science des r√™ves) (2006)	3.5
287	Apocalypto (2006)	4
287	Open Season (2006)	3
287	School for Scoundrels (2006)	2.5
287	Little Children (2006)	4
287	Spider-Man 3 (2007)	3.5
287	Pirates of the Caribbean: At World's End (2007)	2.5
287	Death Proof (2007)	3.5
287	Mist, The (2007)	4
287	Orphanage, The (Orfanato, El) (2007)	3.5
287	In Bruges (2008)	5
287	Dark Knight, The (2008)	4.5
287	Leatherheads (2008)	3
287	WALL¬∑E (2008)	4.5
287	Journey to the Center of the Earth (2008)	2.5
287	X-Files: I Want to Believe, The (2008)	2.5
287	Star Trek (2009)	3.5
287	Up (2009)	4.5
287	Hangover, The (2009)	4
288	Grumpier Old Men (1995)	2.5
288	Casino (1995)	4.5
288	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	4.5
288	Blues Brothers, The (1980)	3.5
288	Shining, The (1980)	4
288	Back to the Future Part III (1990)	3.5
288	Beetlejuice (1988)	4.5
288	Blair Witch Project, The (1999)	2.5
288	Big (1988)	3
288	Man of Aran (1934)	3.5
288	Quick Change (1990)	4
288	State of Grace (1990)	4
289	Toy Story (1995)	4
289	American President, The (1995)	4
289	Powder (1995)	3
289	Dead Man Walking (1995)	4
289	Pie in the Sky (1996)	2
289	Drop Zone (1994)	3
289	Dolores Claiborne (1995)	3
289	Hoop Dreams (1994)	5
289	Star Wars: Episode IV - A New Hope (1977)	5
289	Pulp Fiction (1994)	5
289	Shawshank Redemption, The (1994)	5
289	Double Happiness (1994)	4
289	Muriel's Wedding (1994)	4
289	Red Rock West (1992)	4
289	In the Mouth of Madness (1995)	3
289	Carlito's Way (1993)	3
289	Fearless (1993)	4
289	Much Ado About Nothing (1993)	4
289	Piano, The (1993)	4
289	Schindler's List (1993)	5
289	Beauty and the Beast (1991)	4
289	Mystery Science Theater 3000: The Movie (1996)	4
289	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	5
289	Lone Star (1996)	5
289	Godfather, The (1972)	5
289	Philadelphia Story, The (1940)	5
289	Singin' in the Rain (1952)	5
289	Some Like It Hot (1959)	5
289	Charade (1963)	4
289	Maltese Falcon, The (1941)	5
289	Sabrina (1954)	4
289	Meet Me in St. Louis (1944)	5
289	2001: A Space Odyssey (1968)	5
289	Rebecca (1940)	5
289	It's a Wonderful Life (1946)	5
289	Bringing Up Baby (1938)	5
289	Night of the Living Dead (1968)	4
289	African Queen, The (1951)	5
289	Cat on a Hot Tin Roof (1958)	5
289	Fish Called Wanda, A (1988)	4
289	Crying Game, The (1992)	4
289	Sophie's Choice (1982)	4
289	Monty Python and the Holy Grail (1975)	4
289	Grifters, The (1990)	4
289	Sex, Lies, and Videotape (1989)	4
289	Passion Fish (1992)	4
289	One Flew Over the Cuckoo's Nest (1975)	5
289	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	5
289	Alien (1979)	4
289	Henry V (1989)	4
289	Raging Bull (1980)	5
289	Boot, Das (Boat, The) (1981)	4
289	Terminator, The (1984)	4
289	Bridge on the River Kwai, The (1957)	5
289	Shining, The (1980)	4
289	Great Escape, The (1963)	5
289	Deer Hunter, The (1978)	5
289	Unforgiven (1992)	4
289	Arsenic and Old Lace (1944)	4
289	Back to the Future (1985)	4
289	High Noon (1952)	5
289	Ben-Hur (1959)	4
289	Killing Fields, The (1984)	4
289	Birds, The (1963)	4
289	Carrie (1976)	3
289	Under Siege (1992)	3
289	Kolya (Kolja) (1996)	4
289	L.A. Confidential (1997)	4
289	Ulee's Gold (1997)	4
289	Full Monty, The (1997)	4
289	Witness (1985)	4
289	Butcher Boy, The (1997)	3
289	Sweet Hereafter, The (1997)	4
289	Spanish Prisoner, The (1997)	4
289	All Quiet on the Western Front (1930)	5
289	Best Years of Our Lives, The (1946)	5
289	On the Waterfront (1954)	5
289	West Side Story (1961)	5
289	Man for All Seasons, A (1966)	5
289	Midnight Cowboy (1969)	5
289	Last Emperor, The (1987)	5
289	Rain Man (1988)	5
289	Klute (1971)	4
289	Labyrinth (1986)	3
289	Exorcist, The (1973)	4
289	Dangerous Liaisons (1988)	4
289	Saving Private Ryan (1998)	4
289	Out of the Past (1947)	4
289	Rosemary's Baby (1968)	4
289	My Bodyguard (1980)	4
289	Player, The (1992)	4
289	Pleasantville (1998)	4
289	Gods and Monsters (1998)	4
289	Elizabeth (1998)	4
289	Big Chill, The (1983)	3
289	Home Fries (1998)	3
289	Prince of Egypt, The (1998)	4
289	Shakespeare in Love (1998)	4
289	Affliction (1997)	3
289	Ravenous (1999)	3
289	Frankenstein (1931)	5
289	Limbo (1999)	4
289	400 Blows, The (Les quatre cents coups) (1959)	5
289	Mosquito Coast, The (1986)	4
289	Iron Giant, The (1999)	4
289	Sixth Sense, The (1999)	4
289	Detroit Rock City (1999)	3
289	Monty Python's And Now for Something Completely Different (1971)	4
289	Airplane! (1980)	4
289	American Beauty (1999)	4
289	Body Heat (1981)	4
289	Year of Living Dangerously, The (1982)	4
289	Days of Heaven (1978)	4
289	Lady Eve, The (1941)	4
289	Sullivan's Travels (1941)	4
289	Palm Beach Story, The (1942)	4
289	From Russia with Love (1963)	4
289	Fight Club (1999)	3
289	Melvin and Howard (1980)	4
289	American Movie (1999)	4
289	Awakenings (1990)	4
289	Last Picture Show, The (1971)	4
289	Dead Calm (1989)	3
289	Malcolm X (1992)	4
289	Alive (1993)	3
289	Of Mice and Men (1992)	4
289	City Lights (1931)	5
289	Key Largo (1948)	4
289	Born Yesterday (1950)	4
289	Bull Durham (1988)	4
289	Dog Day Afternoon (1975)	4
289	Do the Right Thing (1989)	4
289	Double Indemnity (1944)	5
289	Jacob's Ladder (1990)	3
289	Pee-wee's Big Adventure (1985)	4
289	Seven Days in May (1964)	4
289	One False Move (1992)	4
289	Badlands (1973)	4
290	Toy Story (1995)	4
290	Lord of the Rings: The Fellowship of the Ring, The (2001)	3
290	Ice Age (2002)	4
290	Harry Potter and the Chamber of Secrets (2002)	5
290	Harry Potter and the Prisoner of Azkaban (2004)	5
290	Dark Knight, The (2008)	5
290	WALL¬∑E (2008)	5
290	Up (2009)	4
290	Harry Potter and the Half-Blood Prince (2009)	5
290	Thor (2011)	4
290	Harry Potter and the Deathly Hallows: Part 2 (2011)	5
290	Captain America: The First Avenger (2011)	4
290	Sherlock Holmes: A Game of Shadows (2011)	4
290	Invincible Iron Man, The (2007)	3
290	Iron Man 3 (2013)	4
290	Thor: The Dark World (2013)	4
290	Hobbit: The Desolation of Smaug, The (2013)	4
290	The Hobbit: The Battle of the Five Armies (2014)	4
290	Avengers: Age of Ultron (2015)	4
290	Deadpool (2016)	5
290	Inside Out (2015)	1
291	Toy Story (1995)	4
291	GoldenEye (1995)	3.5
291	Ace Ventura: When Nature Calls (1995)	1.5
291	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	2
291	Mr. Holland's Opus (1995)	3
291	Braveheart (1995)	2.5
291	Batman Forever (1995)	3
291	Crimson Tide (1995)	4
291	Dumb & Dumber (Dumb and Dumber) (1994)	2
291	Interview with the Vampire: The Vampire Chronicles (1994)	1.5
291	Star Wars: Episode IV - A New Hope (1977)	4
291	Pulp Fiction (1994)	3
291	Shawshank Redemption, The (1994)	5
291	Clear and Present Danger (1994)	4
291	Forrest Gump (1994)	4.5
291	Lion King, The (1994)	4.5
291	True Lies (1994)	4
291	Jurassic Park (1993)	4
291	Robin Hood: Men in Tights (1993)	2
291	Home Alone (1990)	4
291	Ghost (1990)	3.5
291	Terminator 2: Judgment Day (1991)	4
291	Dances with Wolves (1990)	3
291	Batman (1989)	3.5
291	Beauty and the Beast (1991)	4.5
291	Time to Kill, A (1996)	4
291	Godfather, The (1972)	4
291	My Fair Lady (1964)	2
291	Night of the Living Dead (1968)	1
291	Swiss Family Robinson (1960)	4.5
291	Angels in the Outfield (1994)	3.5
291	Sound of Music, The (1965)	4
291	Monty Python and the Holy Grail (1975)	4
291	One Flew Over the Cuckoo's Nest (1975)	2.5
291	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	4
291	12 Angry Men (1957)	4
291	To Kill a Mockingbird (1962)	4.5
291	Star Wars: Episode VI - Return of the Jedi (1983)	4
291	Alien (1979)	3
291	Raging Bull (1980)	3
291	Terminator, The (1984)	4
291	Back to the Future (1985)	4
291	Indiana Jones and the Last Crusade (1989)	4.5
291	Field of Dreams (1989)	3
291	Die Hard 2 (1990)	4
291	Jerry Maguire (1996)	4
291	Sneakers (1992)	3.5
291	Lost World: Jurassic Park, The (1997)	4
291	Con Air (1997)	4
291	Face/Off (1997)	2
291	Men in Black (a.k.a. MIB) (1997)	4
291	Air Force One (1997)	4
291	Hunt for Red October, The (1990)	4
291	Starship Troopers (1997)	3
291	Rain Man (1988)	3
291	Breakfast Club, The (1985)	3
291	Lethal Weapon 2 (1989)	4
291	Back to the Future Part III (1990)	3.5
291	Saving Private Ryan (1998)	4
291	Lady and the Tramp (1955)	3
291	101 Dalmatians (One Hundred and One Dalmatians) (1961)	4.5
291	Beetlejuice (1988)	3
291	Ronin (1998)	4
291	Edward Scissorhands (1990)	2.5
291	Enemy of the State (1998)	4
291	View to a Kill, A (1985)	4
291	First Blood (Rambo: First Blood) (1982)	4
291	Romancing the Stone (1984)	3
291	Mod Squad, The (1999)	2
291	Never Been Kissed (1999)	1
291	Rocky Horror Picture Show, The (1975)	1
291	Austin Powers: The Spy Who Shagged Me (1999)	3
291	Big Daddy (1999)	2
291	Wild Wild West (1999)	3
291	Blair Witch Project, The (1999)	0.5
291	Eyes Wide Shut (1999)	2
291	Ghostbusters (a.k.a. Ghost Busters) (1984)	4
291	Inspector Gadget (1999)	3
291	Allan Quatermain and the Lost City of Gold (1987)	0.5
291	Iron Giant, The (1999)	5
291	Sixth Sense, The (1999)	4
291	Big (1988)	3.5
291	Dudley Do-Right (1999)	1
291	Ferris Bueller's Day Off (1986)	3
291	From Russia with Love (1963)	4
291	Fight Club (1999)	2
291	For Your Eyes Only (1981)	4
291	Spaceballs (1987)	2
291	Natural, The (1984)	3
291	Stuart Little (1999)	3
291	Talented Mr. Ripley, The (1999)	1
291	Patriot Games (1992)	4
291	Reindeer Games (2000)	2
291	Hustler, The (1961)	3
291	Jacob's Ladder (1990)	2
291	Predator (1987)	3.5
291	Caddyshack (1980)	3.5
291	Gladiator (2000)	3
291	Dinosaur (2000)	3
291	Mission: Impossible II (2000)	4
291	Shanghai Noon (2000)	3
291	On Her Majesty's Secret Service (1969)	4
291	Spy Who Loved Me, The (1977)	3.5
291	Moonraker (1979)	3.5
291	Guns of Navarone, The (1961)	4
291	Chicken Run (2000)	3
291	Perfect Storm, The (2000)	2
291	Replacements, The (2000)	3
291	Nurse Betty (2000)	2
291	Get Carter (2000)	1
291	Meet the Parents (2000)	2
291	Unbreakable (2000)	2
291	Cast Away (2000)	4
291	Beverly Hills Cop (1984)	3.5
291	Exit Wounds (2001)	3
291	Shrek (2001)	4
291	Planet of the Apes (2001)	3
291	Ocean's Eleven (2001)	3
291	Lord of the Rings: The Fellowship of the Ring, The (2001)	3.5
291	John Q (2002)	2
291	Ice Age (2002)	4
291	My Big Fat Greek Wedding (2002)	4
291	Spider-Man (2002)	4
291	Star Wars: Episode II - Attack of the Clones (2002)	3
291	Sum of All Fears, The (2002)	4
291	Bourne Identity, The (2002)	4.5
291	Minority Report (2002)	4
291	Spy Kids 2: The Island of Lost Dreams (2002)	4
291	Professional, The (Le professionnel) (1981)	3.5
291	Harry Potter and the Chamber of Secrets (2002)	3.5
291	Lord of the Rings: The Two Towers, The (2002)	3.5
291	Catch Me If You Can (2002)	2
291	Finding Nemo (2003)	3.5
291	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	4
291	Where Eagles Dare (1968)	4.5
291	WarGames (1983)	3.5
291	Octopussy (1983)	4
291	Never Say Never Again (1983)	4
291	Harry Potter and the Prisoner of Azkaban (2004)	4
291	Bourne Supremacy, The (2004)	4.5
291	Incredibles, The (2004)	3.5
291	Gone in 60 Seconds (1974)	3
291	War of the Worlds (2005)	4
291	Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)	3.5
291	Da Vinci Code, The (2006)	4
291	Cars (2006)	4
291	Superman Returns (2006)	4
291	Night at the Museum (2006)	4
291	Blood Diamond (2006)	2.5
291	Pirates of the Caribbean: At World's End (2007)	3
291	Transformers (2007)	4.5
291	10,000 BC (2008)	3
291	Horton Hears a Who! (2008)	3
291	Dark Knight, The (2008)	4
291	Kung Fu Panda (2008)	3.5
291	Incredible Hulk, The (2008)	3
291	WALL¬∑E (2008)	3.5
291	Eagle Eye (2008)	4
291	Madagascar: Escape 2 Africa (2008)	3
291	Quantum of Solace (2008)	4
291	Bolt (2008)	4
291	Punisher: War Zone (2008)	2
291	Gran Torino (2008)	2
291	Bedtime Stories (2008)	3.5
291	Paul Blart: Mall Cop (2009)	3
291	Star Trek (2009)	4
291	Angels & Demons (2009)	3.5
291	Up (2009)	4
291	Hangover, The (2009)	3.5
291	Land of the Lost (2009)	2.5
291	Harry Potter and the Half-Blood Prince (2009)	4
291	12 Rounds (2009)	3
291	Blind Side, The  (2009)	4
291	How to Train Your Dragon (2010)	4
291	Toy Story 3 (2010)	4
291	Despicable Me (2010)	3.5
291	Kids Are All Right, The (2010)	1
291	Red (2010)	3
291	Tangled (2010)	3
291	Green Hornet, The (2011)	3
291	Adjustment Bureau, The (2011)	4
291	Battle: Los Angeles (2011)	3.5
291	Source Code (2011)	4
291	Thor (2011)	4
291	Larry Crowne (2011)	4
291	Horrible Bosses (2011)	4.5
291	Captain America: The First Avenger (2011)	3.5
291	Real Steel (2011)	3.5
291	Expendables 2, The (2012)	3.5
291	Sherlock Holmes: A Game of Shadows (2011)	4.5
291	Girl with the Dragon Tattoo, The (2011)	1.5
291	Apollo 18 (2011)	2
291	Men in Black III (M.III.B.) (M.I.B.¬≥) (2012)	3.5
291	Brave (2012)	3
291	Ted (2012)	1.5
291	Amazing Spider-Man, The (2012)	3.5
291	Hope Springs (2012)	1
291	Croods, The (2013)	3
291	Oblivion (2013)	4
291	This Is the End (2013)	1.5
291	Iron Man 3 (2013)	4
291	Great Gatsby, The (2013)	2
291	Star Trek Into Darkness (2013)	4
291	Man of Steel (2013)	2.5
291	World's End, The (2013)	3.5
291	Gravity (2013)	3.5
291	Ender's Game (2013)	3.5
291	Thor: The Dark World (2013)	3.5
291	The Hunger Games: Catching Fire (2013)	4.5
291	Lucy (2014)	2
291	Guardians of the Galaxy (2014)	4.5
291	Jupiter Ascending (2015)	1.5
291	Giver, The (2014)	3
291	John Wick (2014)	3
291	St. Vincent (2014)	2.5
291	Big Hero 6 (2014)	4
291	Kingsman: The Secret Service (2015)	4
291	Ant-Man (2015)	4
291	Midnight Special (2015)	2
291	The Hunger Games: Mockingjay - Part 2 (2015)	4
291	La La Land (2016)	2.5
291	Rogue One: A Star Wars Story (2016)	4
292	Toy Story (1995)	3
292	Beverly Hills Cop III (1994)	2
292	Thinner (1996)	2
292	Spy Hard (1996)	2
292	L.A. Confidential (1997)	3
292	Boogie Nights (1997)	4
292	Big Momma's House (2000)	2
292	Twins (1988)	2
292	The Scorpion King (2002)	2
293	Grumpier Old Men (1995)	1
293	GoldenEye (1995)	3
293	Dracula: Dead and Loving It (1995)	1
293	Ace Ventura: When Nature Calls (1995)	2
293	Get Shorty (1995)	3
293	Seven (a.k.a. Se7en) (1995)	2
293	Indian in the Cupboard, The (1995)	1
293	Bio-Dome (1996)	3
293	Friday (1995)	4
293	From Dusk Till Dawn (1996)	4
293	Batman Forever (1995)	3
293	Hackers (1995)	2
293	Judge Dredd (1995)	3
293	Goofy Movie, A (1995)	3
293	Kid in King Arthur's Court, A (1995)	1
293	Star Wars: Episode IV - A New Hope (1977)	5
293	Major Payne (1995)	1
293	Mixed Nuts (1994)	2
293	Miami Rhapsody (1995)	1
293	L√©on: The Professional (a.k.a. The Professional) (L√©on) (1994)	3
293	Pulp Fiction (1994)	4
293	National Lampoon's Senior Trip (1995)	2
293	Tommy Boy (1995)	1
293	Muriel's Wedding (1994)	1
293	Adventures of Priscilla, Queen of the Desert, The (1994)	4
293	Clear and Present Danger (1994)	2
293	Flintstones, The (1994)	3
293	Forrest Gump (1994)	5
293	Four Weddings and a Funeral (1994)	2
293	Naked Gun 33 1/3: The Final Insult (1994)	3
293	Speechless (1994)	1
293	Airheads (1994)	3
293	Another Stakeout (1993)	2
293	Bad Girls (1994)	3
293	Barcelona (1994)	5
293	Beverly Hillbillies, The (1993)	1
293	Beverly Hills Cop III (1994)	2
293	Carlito's Way (1993)	4
293	City Slickers II: The Legend of Curly's Gold (1994)	1
293	Clean Slate (1994)	2
293	Coneheads (1993)	4
293	Cowboy Way, The (1994)	3
293	Dazed and Confused (1993)	5
293	Hot Shots! Part Deux (1993)	1
293	Last Action Hero (1993)	1
293	Made in America (1993)	3
293	Much Ado About Nothing (1993)	4
293	Mr. Wonderful (1993)	2
293	Renaissance Man (1994)	3
293	Robin Hood: Men in Tights (1993)	2
293	Son in Law (1993)	3
293	Nightmare Before Christmas, The (1993)	4
293	Andre (1994)	1
293	Home Alone (1990)	2
293	Ghost (1990)	2
293	Dances with Wolves (1990)	3
293	Batman (1989)	3
293	Heavy Metal (1981)	4
293	Sgt. Bilko (1996)	3
293	Mystery Science Theater 3000: The Movie (1996)	1
293	Space Jam (1996)	4
293	Operation Dumbo Drop (1995)	2
293	Angus (1995)	3
293	Celtic Pride (1996)	2
293	Flipper (1996)	2
293	Multiplicity (1996)	1
293	Striptease (1996)	1
293	Kingpin (1996)	3
293	Kazaam (1996)	1
293	Godfather, The (1972)	5
293	Twelfth Night (1996)	3
293	Some Like It Hot (1959)	4
293	Set It Off (1996)	2
293	Homeward Bound: The Incredible Journey (1993)	1
293	Cool Runnings (1993)	4
293	Angels in the Outfield (1994)	1
293	Pete's Dragon (1977)	2
293	That Thing You Do! (1996)	2
293	Ghost and the Darkness, The (1996)	3
293	Aladdin and the King of Thieves (1996)	2
293	Bananas (1971)	3
293	Weekend at Bernie's (1989)	3
293	Drop Dead Fred (1991)	2
293	Private Benjamin (1980)	4
293	Bob Roberts (1992)	3
293	Grifters, The (1990)	2
293	Cheech and Chong's Up in Smoke (1978)	5
293	Princess Bride, The (1987)	4
293	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	4
293	Star Wars: Episode VI - Return of the Jedi (1983)	4
293	Great Escape, The (1963)	4
293	Back to the Future (1985)	3
293	Highlander (1986)	5
293	Indiana Jones and the Last Crusade (1989)	3
293	Star Trek: First Contact (1996)	4
293	Star Trek: The Motion Picture (1979)	4
293	Star Trek V: The Final Frontier (1989)	3
293	Star Trek II: The Wrath of Khan (1982)	4
293	Mars Attacks! (1996)	3
293	Tin Men (1987)	2
293	Sneakers (1992)	4
293	Amos & Andrew (1993)	1
293	Benny & Joon (1993)	4
293	McHale's Navy (1997)	3
293	Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)	1
293	Private Parts (1997)	2
293	Grosse Pointe Blank (1997)	4
293	Con Air (1997)	2
293	Men in Black (a.k.a. MIB) (1997)	4
293	Wild America (1997)	1
293	George of the Jungle (1997)	3
293	Spawn (1997)	1
293	Edge, The (1997)	2
293	L.A. Confidential (1997)	3
293	Full Monty, The (1997)	2
293	Starship Troopers (1997)	3
293	Flubber (1997)	2
293	Home Alone 3 (1997)	1
293	Spice World (1997)	1
293	As Good as It Gets (1997)	3
293	Paulie (1998)	2
293	Odd Couple II, The (1998)	1
293	Mr. Nice Guy (Yat goh ho yan) (1997)	2
293	Dr. Dolittle (1998)	1
293	Lethal Weapon 4 (1998)	4
293	Madeline (1998)	1
293	Labyrinth (1986)	2
293	Breakfast Club, The (1985)	3
293	Lethal Weapon 2 (1989)	4
293	Mask of Zorro, The (1998)	2
293	Metropolis (1927)	3
293	Godfather: Part III, The (1990)	3
293	D2: The Mighty Ducks (1994)	2
293	Flight of the Navigator (1986)	2
293	Honey, I Shrunk the Kids (1989)	3
293	BASEketball (1998)	2
293	'burbs, The (1989)	1
293	Fandango (1985)	3
293	Son of Flubber (1963)	2
293	Tron (1982)	4
293	Jerk, The (1979)	3
293	Man with Two Brains, The (1983)	2
293	Weird Science (1985)	3
293	Wrongfully Accused (1998)	1
293	Beetlejuice (1988)	3
293	Willow (1988)	3
293	Untouchables, The (1987)	4
293	Dirty Work (1998)	3
293	My Blue Heaven (1990)	3
293	Toys (1992)	3
293	Ronin (1998)	3
293	Night at the Roxbury, A (1998)	1
293	Pleasantville (1998)	2
293	Waterboy, The (1998)	4
293	Heart Condition (1990)	4
293	Big Chill, The (1983)	4
293	King Kong (1976)	1
293	Fletch (1985)	2
293	Red Sonja (1985)	3
293	Money Pit, The (1986)	1
293	Police Academy (1984)	4
293	Police Academy 3: Back in Training (1986)	3
293	Police Academy 5: Assignment: Miami Beach (1988)	1
293	Very Bad Things (1998)	4
293	Shakespeare in Love (1998)	4
293	Romancing the Stone (1984)	2
293	Cocoon: The Return (1988)	1
293	Patch Adams (1998)	4
293	Varsity Blues (1999)	4
293	Howard the Duck (1986)	1
293	Armed and Dangerous (1986)	4
293	Jumpin' Jack Flash (1986)	2
293	Crocodile Dundee (1986)	2
293	Entrapment (1999)	2
293	Superman (1978)	4
293	Superman III (1983)	1
293	Austin Powers: The Spy Who Shagged Me (1999)	1
293	Muppets From Space (1999)	4
293	Inspector Gadget (1999)	2
293	Mystery Men (1999)	2
293	Allan Quatermain and the Lost City of Gold (1987)	2
293	Heaven Can Wait (1978)	2
293	European Vacation (aka National Lampoon's European Vacation) (1985)	3
293	Funny Farm (1988)	3
293	Big (1988)	4
293	Problem Child (1990)	1
293	American Beauty (1999)	3
293	Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)	2
293	Mystery, Alaska (1999)	3
293	Body Heat (1981)	3
293	Ferris Bueller's Day Off (1986)	4
293	Blue Lagoon, The (1980)	2
293	Time Bandits (1981)	4
293	Meatballs Part II (1984)	4
293	Meatballs 4 (1992)	1
293	Moonstruck (1987)	1
293	Shampoo (1975)	2
293	Fisher King, The (1991)	5
293	Deuce Bigalow: Male Gigolo (1999)	1
293	Hurricane, The (1999)	4
293	Sister Act (1992)	3
293	Wayne's World 2 (1993)	2
293	League of Their Own, A (1992)	3
293	Singles (1992)	2
293	White Men Can't Jump (1992)	1
293	Stop! Or My Mom Will Shoot (1992)	1
293	Whole Nine Yards, The (2000)	2
293	Flamingo Kid, The (1984)	1
293	Bull Durham (1988)	2
293	Dog Day Afternoon (1975)	3
293	American Graffiti (1973)	4
293	Volunteers (1985)	4
293	Harry and the Hendersons (1987)	1
293	Muppet Movie, The (1979)	4
293	Great Muppet Caper, The (1981)	4
293	Muppets Take Manhattan, The (1984)	3
293	Bear, The (Ours, L') (1988)	2
293	Do the Right Thing (1989)	2
293	Bachelor Party (1984)	5
293	28 Days (2000)	3
293	Shakes the Clown (1992)	3
293	Caddyshack (1980)	5
293	Pee-wee's Big Adventure (1985)	1
293	Porky's II: The Next Day (1983)	1
293	Toxic Avenger, The (1985)	2
293	Running Man, The (1987)	2
293	F/X (1986)	3
293	House Party 2 (1991)	1
293	Cat Ballou (1965)	3
293	Supergirl (1984)	2
294	Four Rooms (1995)	3.5
294	City of Lost Children, The (Cit√© des enfants perdus, La) (1995)	5
294	From Dusk Till Dawn (1996)	5
294	Pulp Fiction (1994)	5
294	Shawshank Redemption, The (1994)	5
294	Jungle Book, The (1994)	4.5
294	Godfather, The (1972)	4.5
294	Cool Runnings (1993)	2.5
294	One Flew Over the Cuckoo's Nest (1975)	5
294	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	2
294	Ben-Hur (1959)	2
294	Donnie Brasco (1997)	4
294	Haunting, The (1999)	0.5
294	Fight Club (1999)	4.5
294	Perfect Storm, The (2000)	0.5
294	Point Break (1991)	2.5
294	Kill Bill: Vol. 2 (2004)	4.5
294	Lives of Others, The (Das leben der Anderen) (2006)	5
294	Inglourious Basterds (2009)	5
295	Braveheart (1995)	5
295	Pulp Fiction (1994)	4.5
295	Shawshank Redemption, The (1994)	5
295	Forrest Gump (1994)	5
295	Schindler's List (1993)	4.5
295	Saving Private Ryan (1998)	4.5
295	Fight Club (1999)	5
295	Star Wars: Episode II - Attack of the Clones (2002)	1
295	Spirited Away (Sen to Chihiro no kamikakushi) (2001)	4.5
295	Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)	4.5
295	Memories of Murder (Salinui chueok) (2003)	5
295	Pan's Labyrinth (Laberinto del fauno, El) (2006)	4.5
295	The Red Turtle (2016)	4.5
295	Rogue One: A Star Wars Story (2016)	2
295	Lemonade (2016)	4.5
296	Copycat (1995)	2
296	Seven (a.k.a. Se7en) (1995)	4
296	From Dusk Till Dawn (1996)	2
296	Juror, The (1996)	1
296	Broken Arrow (1996)	1
296	City Hall (1996)	1
296	Crimson Tide (1995)	2
296	Devil in a Blue Dress (1995)	2
296	Hackers (1995)	1
296	Johnny Mnemonic (1995)	1
296	Net, The (1995)	1
296	Disclosure (1994)	3
296	Outbreak (1995)	2
296	L√©on: The Professional (a.k.a. The Professional) (L√©on) (1994)	4
296	Shallow Grave (1994)	5
296	Clear and Present Danger (1994)	4
296	Ghost (1990)	1
296	Terminator 2: Judgment Day (1991)	3
296	Primal Fear (1996)	3
296	Twister (1996)	1
296	Ransom (1996)	3
296	Escape from L.A. (1996)	1
296	Glimmer Man, The (1996)	2
296	Lawnmower Man, The (1992)	2
296	Long Kiss Goodnight, The (1996)	4
296	Basic Instinct (1992)	3
296	Femme Nikita, La (Nikita) (1990)	3
296	Cape Fear (1991)	4
296	Die Hard 2 (1990)	3
296	Murder at 1600 (1997)	1
296	Crash (1996)	1
296	Speed 2: Cruise Control (1997)	1
296	Face/Off (1997)	4
296	Conspiracy Theory (1997)	2
296	Air Force One (1997)	3
296	Hunt for Red October, The (1990)	3
296	L.A. Confidential (1997)	4
296	Kiss the Girls (1997)	2
296	The Devil's Advocate (1997)	3
296	Sydney (Hard Eight) (1996)	4
297	Toy Story (1995)	2
297	Casino (1995)	4
297	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	4
297	Seven (a.k.a. Se7en) (1995)	4
297	Happy Gilmore (1996)	3.5
297	Braveheart (1995)	3
297	Batman Forever (1995)	2
297	Desperado (1995)	2.5
297	Judge Dredd (1995)	2
297	Waterworld (1995)	2.5
297	Billy Madison (1995)	3
297	Dumb & Dumber (Dumb and Dumber) (1994)	2.5
297	Star Wars: Episode IV - A New Hope (1977)	4
297	L√©on: The Professional (a.k.a. The Professional) (L√©on) (1994)	3.5
297	Pulp Fiction (1994)	4.5
297	Shawshank Redemption, The (1994)	3.5
297	Tommy Boy (1995)	3
297	Crow, The (1994)	2.5
297	Forrest Gump (1994)	3
297	Airheads (1994)	3
297	Dazed and Confused (1993)	3.5
297	Jurassic Park (1993)	4
297	Welcome to the Dollhouse (1995)	3
297	Terminator 2: Judgment Day (1991)	4
297	Batman (1989)	3.5
297	Underground (1995)	4
297	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	3
297	Trainspotting (1996)	3.5
297	Kingpin (1996)	3
